title,description,price,rating,seller,image
"ASUS ROG Swift 32"" 4K OLED Gaming Monitor PG32UCDP WOLED, Dual mode 4K 240Hz, FHD 480Hz, 0.03ms, G-SYNC Compatible, Custom Heatsink, AI Gaming, 99% DCI-P3, True 10-bit, USB-C 90W","32-inch 4K (3840 x 2160) WOLED gaming monitor with versatile dual mode (4K @ 240 Hz or FHD @ 480 Hz) ,ROG-exclusive OLED Anti-flicker technology helps reduce the flicker during refresh-rate fluctuations ,New AI Assistant provides dynamic AI Crosshair, AI Sniper, and AI Visual functions for improved gaming experiences ,Optional uniform brightness setting ensures consistent luminance levels ,DisplayWidget Center allows users to easily access OLED Care functions and adjust monitor settings using a mouse ,Extensive connectivity options include DisplayPort 1.4 (DSC), HDMI 2.1, and USB-C with 90 W Power Delivery ,What's in the box: DisplayPort cable, HDMI Ultra High Speed Cable, ROG pouch, ROG sticker, USB 3.2 cable, USB-C cable, VESA mount kit, Power cord & adapter, Quick start guide, Warranty Card, Color pre-calibration report ,Free 3-month Adobe Creative Cloud Subscription: Receive complimentary access with the purchase of this product (offer valid from 9/15/2021 to 8/31/2025) ,","$1,299.00 ",4.9,Newegg,https://c1.neweggimages.com/ProductImage/24-281-314-06.jpg
"MSI 24"" 180 Hz Rapid IPS FHD Gaming Monitor 1920 x 1080 G2412F","24"" ,Rapid IPS FHD 1920 x 1080 ,180 Hz ,1,000:1 ,16.7 Million ,Tilt: -5° ~ 20° ,1 x DisplayPort 1.2a / 2 x HDMI 2.0b ,Power Cord, HDMI Cable ,",$109.99 ,5,Newegg,https://c1.neweggimages.com/ProductImage/24-475-355-05.png
"Samsung 32"" Odyssey G8 OLED 4K UHD 240Hz 0.03ms Smart Gaming Monitor Glare Free, G-Sync compatible with Sleek Metal Design - LS32DG802SNXZA","Samsung's Odyssey OLED G8 Gaming Monitor brings content to life with 4K UHD OLED. ,Images shine with 250 nits of brightness and a wider spectrum of colors, shades, and contrasts. ,240Hz refresh rate, and 0.03ms response time (GtG) allow near-instant response to stay ahead of the competition, and G-Sync eliminates screen lag and image tears. , , , , ,","$1,299.99 ",4.2,Newegg,https://c1.neweggimages.com/ProductImage/24-027-330-01.jpg
"GIGABYTE - M27U - 27"" IPS Gaming Monitor - UHD 3840x2160 - 160Hz - 1ms MPRT - AMD FreeSync Premium Pro - Type C KVM - HDMI, DP, Type C - Height Adjustable - Black","Resolution & Panel: 27"" UHD 3840x2160 IPS Gaming Monitor ,Refresh Rate & Response: 160Hz refresh rate, 1ms MPRT response time ,Color Accuracy: 95% DCI-P3, 8 bit + FRC ,Special Features: Type C KVM, VESA DisplayHDR 600, TÜV Rheinland Certified, HBR3, AMD FreeSync Premium Pro ,Connectivity: 2x HDMI 2.1, 1x Display port 1.4, 3x USB 3.0 Downstream ports, 1x USB 3.0 Upstream port, 1x USB Type-C, 1x Earphone Jack ,VESA Wall Mount Compatible 100*100mm ,Accessories: Power cables, HDMI cable, DP cable, USB cable, QSG, Warranty card ,",$269.99 ,4,Newegg,https://c1.neweggimages.com/ProductImage/24-012-061-10.jpg
"ASUS TUF Gaming 32"" 165Hz QHD HDR Curved Monitor - 2560 x 1440, 1ms, Extreme Low Motion Blur, Speaker, FreeSync Premium, VESA Mountable, DisplayPort, HDMI VG32VQ1B","31.5-inch WQHD (2560x1440) 1500R gaming monitor with ultrafast 165Hz refresh rate (supports 144Hz) designed for professional gamers and immersive gameplay ,ASUS Extreme Low Motion Blur (ELMB ™) technology enables a 1ms response time (MPRT) together with Adaptive-sync, eliminating ghosting and tearing for sharp gaming visuals with high frame rates ,FreeSync Premium technology supported through DisplayPort and HDMI ports providing variable refresh rates for low latency, stuttering-free and tearing-free while gaming ,Shadow Boost enhances image details in dark areas, brightening scenes without over-exposing bright areas ,Supports HDR-10 to enhance bright and dark area, delivers lifelike gaming experience ,Robust connectivity with HDMI (v2.0) x2 and DisplayPort 1.2 ,Free 3-month Adobe Creative Cloud Subscription: Receive complimentary access with the purchase of this product (offer valid from 9/15/2021 to 8/31/2024) ,",$269.99 ,4.6,Newegg,https://c1.neweggimages.com/ProductImage/24-281-075-02.png
"Samsung 32"" Odyssey G55C QHD 165Hz Curved Gaming Monitor, 1ms(MPRT), AMD FreeSync, 1xDisplayPort 1.2, 1xHDMI 2.0, Stand Adjustments, LS32CG552ENXZA","Samsung's Odyssey G5 QHD Gaming Monitor provides 1.7x the pixel density of Full HD with incredibly detailed, lifelike images. ,165Hz refresh rate and 1ms response time (MPRT) for ultra-smooth action and frames with minimal blur. ,The 1000R display fills your peripheral vision and draws you in to the game. ,AMD FreeSync keeps the refresh rate in sync and reduces image tearing for seamless, smooth scenes. , , ,",$249.99 ,5,Newegg,https://c1.neweggimages.com/ProductImage/24-027-312-01.png
"SAMSUNG 34"" Odyssey G85SB Series QD-OLED Ultra WQHD Curved Gaming Monitor, 175Hz, 0.03ms, DisplayHDR True Black 400, AMD FreeSync Premium Pro, Advanced Game Streaming, LS34BG850SNXZA","Mesmerizing view in QD-OLED with the Neo Quantum Processor that delivers near-infinite color contrast ,The 34"" Ultra WQHD G85SB monitor with 110 PPI displays sharper visuals with densely packed pixels ,0.03ms(GtG)* and 175Hz refresh rate with AMD FreeSync Premium Pro for stutter-free, hyper-fast action ,DisplayHDR True Black 400 enhances display without pixel light bleed for supreme color and depth expression , , ,","$1,199.99 ",4.3,Newegg,https://c1.neweggimages.com/ProductImage/24-027-217-08.jpg
"LG 27"" (26.5"" Viewable) 240 Hz OLED QHD Gaming Monitor FreeSync Premium Pro & G-Sync Compatible 2560 x 1440 (2K) DCI-P3 98.5% (CIE1976) UltraGear 27GS95QE-B","27"" QHD (2560 x 1440) OLED Display ,OLED with 240Hz Refresh Rate ,0.03ms (GtG) Response time ,Contrast Ratio 1.5M:1 ,NVIDIA G-SYNC Compatible ,AMD FreeSync Premium Pro ,",$899.99 ,4.5,Newegg,https://c1.neweggimages.com/ProductImage/24-026-405-08.jpg
"Samsung 27"" Odyssey OLED G6 (G60SD) QHD 360Hz 0.03ms FreeSync Premium Pro Gaming Monitor with Sleek Metal Design - LS27DG602SNXZA","OLED G6 Gaming Monitor delivers superior brightness with an expansive spectrum of colors and nearly limitless shades. ,The 360Hz refresh rate and 0.03ms response time (GtG), along with AMD FreeSync Premium Pro, allow ultra-fast & smooth gaming action. ,OLED Safeguard+ technology includes a groundbreaking Dynamic Cooling System and thermal modulation that auto-controls brightness to prevent burn-in. ,OLED Glare Free technology significantly reduces glare from external light sources, and deep black levels with dynamic contrast enable supreme depth expression. , ,",$899.99 ,3,Newegg,https://c1.neweggimages.com/ProductImage/24-027-327-01.jpg
"GIGABYTE - GS27F - 27"" IPS Gaming Monitor - FHD 1920x1080 - 165Hz/OC 170Hz - 1ms MPRT - AMD FreeSync Premium - HDMI, DP - Black","Resolution & Panel: 27"" FHD 1920x1080 IPS Gaming Monitor ,Refresh Rate & Response: 165Hz/OC 170Hz refresh rate, 1ms MPRT response time ,Color Accuracy: 105% sRGB, 8 bit ,Special Features: HDR Ready, TÜV Rheinland Certified, HBR3, AMD FreeSync Premium ,Connectivity: 2x HDMI 2.0, 1x Displayport 1.4, 1x Earphone Jack ,VESA Wall Mount Compatible 100*100mm ,Accessories: U.S. Power cable, HDMI cable, QSG, Warranty card ,",$109.99 ,5,Newegg,https://c1.neweggimages.com/ProductImage/24-012-066-18.jpg
"MSI 34"" 180 Hz VA UWQHD Gaming Monitor 3440x1440 (UWQHD) MAG345CQR","Enjoy the most immersive gameplay with a 1000R curvature rate ,180Hz High Refresh Rate ,Eliminate screen tearing and choppy frame rates with a 1ms(MPRT) response time ,The mesmerizing RGB lights on the back of the screen create a stunning visual display ,HDR Ready. Provide eye-catching detail through contrast and shadows adjustment ,Perfectly supports 120Hz at QHD/2K resolution with next-gen consoles like PS5 and Xbox series X/S ,",$269.99 ,4.7,Newegg,https://c1.neweggimages.com/ProductImage/24-475-371-01.png
"AOC C32G2ZE 32"" Curved Frameless Gaming Monitor, Full HD 1920x1080, VA, 0.5ms 240Hz, AMD FreeSync Premium, DP/HDMI/VGA, VESA, 3-3-1 Re-Spawn Program, Xbox PS5 Switch, Black","32"" (31.5"" Viewable) ,VA FHD 1920 x 1080 ,240 Hz ,FreeSync Premium (AMD Adaptive Sync) ,DCR 80M:1 (4000:1) ,16.7 Million ,Tilt: -3.5° (+/-1.5°) ~ 21.5° (+/-1.5°) ,1 x DisplayPort 1.2 / 2 x HDMI 2.0 ,32"" Monitor ,Power Cord ,HDMI cable ,DP cable ,QSG ,",$269.99 ,5,Newegg,https://c1.neweggimages.com/ProductImage/24-160-455-01.png
"PHILIPS Evnia 34M2C8600 QD OLED Curved Gaming Monitor w/UltraWide WQHD Resolution, 175Hz, AMD FreeSync Premium Pro, USB-C Docking, Height Adjustable, 4-Year Advance Replacement, Xbox PS5 Switch","Built for fast action ,SmartImage game mode optimized for gamers ,Low input lag reduces time delay between devices to monitor ,Immersive visuals ,QD OLED for superior colors and vibrant visuals ,Curved display design for more immersive experience ,DisplayHDR TrueBlack 400 delivers incredible shadow details ,Ultra Wide-Color wider range of colors for a vivid picture ,True 10-bit display reproduces smoother gradients on visuals ,CrystalClear images with UltraWide QHD 3440 x 1440 pixels ,Features designed for gamers needs ,LowBlue mode and Flicker-free easy-on-the eyes viewing ,Enhanced audio with DTS Sound ,Access and display multiple sources on two devices ,Ambiglow intensifies entertainment with halo of light ,",$799.99 ,5,Newegg,https://c1.neweggimages.com/ProductImage/24-133-604-07.jpg
"ASUS TUF Gaming 31.5” 1440P HDR Monitor (VG32AQA1A) - QHD (2560 x 1440), 170Hz, 1ms, Extreme Low Motion Blur, FreeSync Premium, DisplayPort, HDMI, HDR-10, Shadow Boost, VESA Wall Mountable","31.5"" QHD (2560 x 1440) gaming monitor with overclock to 170Hz refresh rate designed for professional gamers and immersive gameplay ,1ms (MPRT) response time for smooth gameplay, and ASUS Extreme Low Motion Blur (ELMB) technology to further reduce ghosting and motion blur ,FreeSync Premium delivers a seamless, tear-free gaming experience by enabling VRR (variable refresh rate) by default ,High Dynamic Range (HDR) technology supports HDR-10 format to enhance bright and dark areas ,Supports both Adaptive-Sync with NVIDIA GeForce* graphics cards and Freesync Premium with AMD graphics cards. *Compatible with NVIDIA GeForce GTX 10 series, GTX 16 series, RTX 20 series and newer graphics cards ,Robust connectivity with DisplayPort 1.2, HDMI(v2.0) x2 ,What’s in the box: DisplayPort cable, Power cord & adapter, Quick start guide, Warranty Card ,Free 3-month Adobe Creative Cloud Subscription: Receive complimentary access with the purchase of this product (offer valid from 9/15/2021 to 8/31/2024) ,",$269.99 ,4.7,Newegg,https://c1.neweggimages.com/ProductImage/24-281-242-03.png
"MSI 32"" (31.5"" Viewable) 180 Hz Rapid VA WQHD Gaming Monitor 2560 x 1440 (2K) 82% Adobe RGB / 78% DCI-P3 / 101% sRGB MAG 32CQ6F","Rapid VA Panel - Provides 0.5ms (GtG, Min.) response time, optimizes screen colors and brightness. ,180Hz Refresh Rate - Respond faster with smoother frames. ,0.5ms (GtG, Min.) Response Time - Eliminate screen tearing and choppy frame rates. ,AI Vision - The new AI Vision technology can not only reveal details in dark areas but also enhance overall brightness and saturate colors. ,Adaptive-Sync Technology - Tear free, stutter free, fluid gaming. ,Less Blue Light - Use a software solution to reduce the light emission in the blue-violet region of the blue light spectrum. ,",$269.99 ,5,antonline,https://c1.neweggimages.com/ProductImage/24-475-395-01.jpg
"MSI 32"" (31.5"" Viewable) 170 Hz Rapid VA with Quantum Dot QHD Gaming Monitor FreeSync Premium (AMD Adaptive Sync) 2560 x 1440 (2K) MAG325CQRF QD","Rapid VA with 1ms GTG + Quantum Dot ,Earphone out ,Curved screen for surround view ,AMD FreeSync Premium ,Super narrow bezel for max viewing size ,2K Res for best gaming experience ,HDR ready provides eye-catching detail in gaming ,",$269.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/24-475-306-30.jpg
"SAMSUNG 27-Inch Odyssey G55C Series QHD 1000R Curved Gaming Monitor, 1ms(MPRT), HDR10, 165Hz, AMD Radeon FreeSync, Eye Care, LS27CG552ENXZA","Samsung's Odyssey G5 QHD Gaming Monitor provides 1.7x the pixel density of Full HD with incredibly detailed, lifelike images. ,165Hz refresh rate and 1ms response time (MPRT) for ultra-smooth action and frames with minimal blur. ,The 1000R display fills your peripheral vision and draws you in to the game. ,AMD FreeSync keeps the refresh rate in sync and reduces image tearing for seamless, smooth scenes. , , ,",$269.99 ,5,Newegg,https://c1.neweggimages.com/ProductImage/24-027-311-01.jpg
"AOC C27G2Z 27"" Curved Frameless Ultra-Fast Gaming Monitor, FHD 1080p, 0.5ms 240Hz, FreeSync, HDMI/DP/VGA, Height Adjustable, 3-Year Zero Dead Pixel Guarantee, Black, Xbox PS5 Switch","27"" AOC Gaming G2 series monitor with 1920x1080 Full HD (1080P) Resolution Curved VA panel ,Rapid 0.5ms response time (MPRT) and 240Hz refresh rate with AMD FreeSync for extremely fast responses that reacts with flawless graphics for an ultra-smooth competitive gameplay ,1500R curved monitor wraps around your vision for an immersive gaming experience ,3-Sided frameless design with an incredibly high 80 Million to 1 contrast ratio for vivid visuals ,RE-SPAWNED Warranty: 3-year zero-bright-dot, 3-year advance replacement, 1-year (one-time) accidental damage ,AOC Low Input Lag delivers lag free display from the video signals ,AOC LowBlue Mode and FlickerFree for wellbeing during extended gaming sessions ,",$109.99 ,4.8,Newegg,https://c1.neweggimages.com/ProductImage/0JC-0016-00345-01.png
"Acer Nitro KG272K Lbmiipx 27"" UHD (3840 x 2160) IPS Gaming Monitor with Adaptive Sync Technology (FreeSync Compatible), 60Hz, 4ms (G to G), 99% sRGB Color Gamut, VESA Compatible, HDR10 (1 x Display Port 1.2, 2 x HDMI 2.0 & 1 x Audio Out)","27"" UHD (3840 x 2160) Widescreen IPS Monitor with Adaptive-Sync Support ,Response Time: 4ms (G to G) ,Panel Type: IPS ,Refresh Rate: 60Hz ,Brightness: Native: 250nits ,Color Gamut: 99% sRGB ,HDR 10 ,Acer VisionCare 2.0 Technologies ,2 speakers, 2 watts per speaker ,Video Ports: 1 x Display Port 1.2, 2 x HDMI 2.0 & 1 x Audio Out ,",$269.99 ,5,Newegg,https://c1.neweggimages.com/ProductImage/3D4-000A-00090-02.jpg
"Lenovo Legion Y25-30 24.5"" Full HD IPS 280 Hz (OC) 0.5ms (MPRT) WLED Gaming LCD Monitor - 16:9 - Black - 66F0GACBUS","24.5"" IPS FHD 1920 x 1080 ,280 Hz (Overclock) / 240 Hz ,FreeSync Premium (AMD Adaptive Sync) ,DisplayHDR 400 ,Natural Low Blue Light ,1,000:1 ,16.7 Million ,Height, Pivot, Swivel, Tilt Adjustment Stand ,1 x DisplayPort 1.4 / 2 x HDMI 2.0 ,4 x USB 3.2 Gen 1 / 1 x USB-B 3.2 Gen 1 ,DP Cable, USB Type-A to Type-B Cable Included ,",$249.99 ,,Newegg,https://c1.neweggimages.com/ProductImage/BDN0D24040117J16235.jpg
"AOC 32"" Curved Frameless Gaming Monitor 2K QHD, 1500R Curved VA, 1ms, 165Hz, FreeSync, Height adjustable, 3-Year Zero Dead Pixel Guarantee (CQ32G2S)","High-performance 32"" AOC G2 series gaming monitor with QHD 2K 2560x1440 resolution VA panel ,Super-curved 1500R monitor to put you at the center of the action for an immersive gaming experience ,Lightning-fast 1ms Smart Response time (MPRT) and 165Hz super-high refresh rate to hit moving targets and get you ahead of the game by milliseconds ,AMD FreeSync Premium for the smoothest competitive gameplay ,Sleek 3-sided frameless design with ultra-narrow borders for the ultimate seamless multi-monitor setup ,Enjoy brilliant images with accurate colors with over 120% sRGB color gamut area coverage. Vibrant and high contrast gaming with 80000000:1 SmartContrast ratio with deeper blacks and brighter colors for seeing more details in dark and shadowy scenes ,RE-SPAWNED Warranty: 3-year zero-bright-dot 3-year advance replacement and 1-year (one-time) accidental damage ,",$269.99 ,5,Newegg,https://c1.neweggimages.com/ProductImage/B4D7D2206240JIAOT03.jpg
"ASUS ROG Swift 39"" Ultrawide 800R Curved OLED Gaming Monitor (PG39WCDM) - 21:9 (3440x1440), 240Hz, 0.03ms, G-SYNC Compatible, Custom Heatsink, Smart KVM, 90W USB-C, DisplayWidget","39-inch curved ultrawide (3440 x 1440) OLED gaming monitor with 240 Hz refresh rate and 0.03 ms response time for immersive gaming ,Highly efficient custom heatsink, improved airflow design plus intelligent voltage optimization for better heat management to reduce the risk of burn-in ,VESA DisplayHDR 400 True Black compliance, 99% DCI-P3 gamut, and Delta E < 2 color difference for astonishing HDR performance ,Built-in ROG Smart KVM allows seamless control of two devices with a single keyboard and mouse, without extra hardware; also make it easy to copy files between devices via USB 3.2 ,Optional uniform brightness setting ensures consistent luminance levels ,Extensive connectivity options include DisplayPort 1.4 (DSC), HDMI (v2.1), USB-C with 90 W Power Delivery ,Free 3-month Adobe Creative Cloud Subscription: Receive complimentary access with the purchase of this product (offer valid from 9/15/2021 to 08/31/2024) ,",$999.99 ,3.9,Newegg,https://c1.neweggimages.com/ProductImage/24-281-308-04.jpg
"ASRock 27"" 180 Hz IPS QHD Gaming Monitor FreeSync (AMD Adaptive Sync) 2560 x 1440 (2K) PG27QFT2A","27” QHD (2560 x 1440) Flat IPS Display ,180Hz High Refresh Rate ,1ms Response Time (MPRT) ,sRGB 99% Color Gamut ,Wide Viewing Angles (178-Degree) ,AMD FreeSync Technology ,VESA DisplayHDR 400 ,Flicker Free Technology ,Low Blue Light Technology ,2 x HDMI™ 2.0, 1 x DisplayPort 1.4 ,Height, Swivel, Tilt Adjustment ,",$249.99 ,4.3,Newegg,https://c1.neweggimages.com/ProductImage/24-028-007-08.jpg
"MSI 34"" 175 Hz QD-OLED UWQHD Curved Gaming Monitor 3440 x 1440 (2K) MAG 341CQP QD-OLED","Next-Gen QD-OLED Panel - With stunning image quality and fast response time. ,Fastest 0.03ms GtG response time and 175Hz refresh rate. ,QD Premium Color - Ensures the color meets the market standard - Delta E<=2. ,Incredible HDR visual - VESA DisplayHDR True Black 400. ,Gaming Intelligence App - Create the perfect viewing settings for your games. ,MSI OLED Care 2.0 - Reduced the risk of OLED image sticking / burn-in. ,KVM - Control multiple devices via one set of keyboard, mouse, and monitor. ,Console Mode - Provide HDMI 2.1 with a full 48 Gbps bandwidth. ,3-Year Burn-In Warranty - Including coverage for OLED burn in. ,",$729.99 ,4.7,Newegg,https://c1.neweggimages.com/ProductImage/24-475-350-11.jpg
"Samsung 57"" Odyssey Neo G9 Dual 4K UHD Quantum Mini-LED 240Hz 1ms(GtG) HDR 1000 Curved Gaming Monitor","World's first Dual UHD Monitor ,Features 57"" screen size with 140 PPI with Quantum Matrix Technology powered by Quantum Mini LEDs for astounding levels of visual accuracy and unparalleled definition and detail ,240Hz Refresh Rate, 1ms(GtG)* and FreeSync Premium Pro for stutter-free, hyper-fast action with all new DisplayPort 2.1 ,DisplayHDR 1000 with 1,000 nit peak brightness and 1,000,000:1 contrast ratio for enhanced color expression and depth ,Cutting-edge design with CoreSync & Core Lighting+, ergonomic stand, and a multitude of convenient input options provide instant access to the game action ,*""1ms"" means one milliseconds which is the range of avg. response time between 1.00ms to 1.99ms truncated to whole number. Based on GtG measured under internal test conditions. Results may vary by content and monitor settings (requires ‘Extreme mode' setting). GtG (Gray to Gray) measures the time taken for a monitor pixel to change from one gray value to another. ,","$2,499.99 ",5,Newegg,https://c1.neweggimages.com/ProductImage/24-027-274-14.jpg
"MSI Optix MAG301CR2 30"" WFHD 2560 x 1080 1ms (MPRT) 200Hz HDMI, DisplayPort, USB FreeSync (AMD Adaptive Sync) Curved Gaming Monitor","2560 x 1080 200Hz Refresh Rate (DP or USB-C Ports) ,144Hz Refresh Rate (HDMI Port) 1ms (MPRT) ,HDMI DisplayPort USB 3.0 ,3000:1 ,1.07 Billion ,VESA Compatibility - Mountable ,",$269.99 ,4.7,Newegg,https://c1.neweggimages.com/ProductImage/24-475-089-V06.jpg
